,Date,User,Tweet,Keyword
29,2022-08-20 10:54:01+00:00,kathmandupost,"Nepal reports 299 new Covid-19 cases

Two new deaths were reported in the last 24 hours. Number of active cases stands at 4,625.

https://t.co/SoADn2kp4n",death
30,2023-01-14 06:55:00+00:00,kathmandupost,"Iran executes British-Iranian national Akbari

Britain had described the death sentence as politically motivated and called for his immediate release.

https://t.co/i2FgbkdMLk",death
31,2022-09-15 05:45:00+00:00,kathmandupost,"Misuse of abortion pills among reasons for high maternal deaths in Nepal

Maternity Hospital is training auxiliary nurse midwives and staff nurses about the proper use of abortion pills.

https://t.co/j2Q1PgIwGU — by @arjunpoudeltkp",death
32,2023-04-22 10:49:48+00:00,kathmandupost,"Nepal reports 78 new Covid-19 cases, one death

The new cases were confirmed through 1,148 tests.

https://t.co/WqVU7GWoIx",death
33,2023-04-16 14:15:00+00:00,kathmandupost,"Bad air, Covid make for noxious cocktail

Deteriorating air quality in Kathmandu Valley could exacerbate severity, deaths from coronavirus infection, doctors warn. https://t.co/s5MroxBVal — by @arjunpoudeltkp",death
34,2022-11-09 10:05:21+00:00,kathmandupost,"Indonesia suspends licences of two more drug firms amid probe into child deaths

The companies had been ordered to pull the products and destroy remaining batches.

https://t.co/bfh6XrqC0d",death
35,2022-01-05 11:40:23+00:00,kathmandupost,"National Covid-19 tally reaches 830,002 with 370 new infections

According to the Health Ministry, the country did not record any Covid-19 related deaths in the past 24 hours.

https://t.co/IuCvTqnk3u",death
36,2023-04-27 14:32:53+00:00,kathmandupost,"After cult deaths, another Kenyan pastor arrested over ‘mass killings’

At least 98 members of Mackenzie’s Good News International Church have died and the death toll has been steadily rising since authorities started exhuming mass graves on Friday.

https://t.co/iodnDJoCpm",death
37,2022-06-15 05:45:00+00:00,kathmandupost,"Classical swine fever detected

A team of experts and technicians confirmed classical swine fever in Dharan’s pig farms as commercial farms report a high number of swine deaths in the past two months. https://t.co/i5G0LIsW5O — by @Pmenyangbo",death
38,2023-01-05 03:45:00+00:00,kathmandupost,"OPINION: Of death and macabre tourism

The cremation site in Pashupatinath temple could be a remarkable attraction of dark tourism in Nepal.
https://t.co/DkLO7EeJxv — by @DangolMukesh",death
