,Date,User,Tweet,Keyword
31,2017-03-22 05:00:00+00:00,kathmandupost,"Wildlife rescue centre opens in Pokhara Lekhnath

https://t.co/iPY8WjFM7n https://t.co/wIyVKAxJwJ",rescue
32,2020-03-12 04:15:00+00:00,kathmandupost,"OPINION: Ideology of hate

""It’s up to the Hindu middle class to rescue the soul of India from the clutches of hate mongers.""

https://t.co/ApWTuKoroP — by @khardobad",rescue
33,2020-04-02 04:05:00+00:00,kathmandupost,"Thousands of Nepalis stranded in India lockdown urge their government to rescue them

Foreign Minister Gyawali has said Nepal-India border crossings will not be opened to let in returning Nepalis. https://t.co/ZXWnxTh2fg — by @anilkathmandu",rescue
34,2017-09-15 03:30:00+00:00,kathmandupost,"Home Minister says there are no boats to rescue flood victims; what did we do with all of that climate money then?

https://t.co/KHVhBecUzz",rescue
35,2015-05-12 11:16:04+00:00,kathmandupost,Nepal Army choppers have been flown to Dolakha and Sindhupalchok with medical &amp; rescue teams. #Nepalquake,rescue
36,2022-03-13 02:10:00+00:00,kathmandupost,"Nepal’s evacuation lessons after Afghan and Ukraine crises

Kathmandu’s poor diplomatic presence, lack of resources, laid-back attitude and weak administration hamper rescue, officials say.

https://t.co/vPlIE3d6Ka — by @anilkathmandu",rescue
37,2017-08-11 08:35:00+00:00,kathmandupost,"Expedite rescue works in flood-affected areas: Home Minister

#KathmanduPost

https://t.co/Yo098MZYic",rescue
38,2015-11-11 14:15:08+00:00,kathmandupost,"If we are to rescue the constitution, the govt must reach a compromise with Madhesi people, by Ajaya Bhadra Khanal

https://t.co/rr5lrQ056d",rescue
39,2021-08-14 01:40:00+00:00,kathmandupost,"Telemedicine to the rescue of some migrant workers

Nepalis working abroad face a tough time when they contract the virus, but some organisations have come forward to help.

https://t.co/z8TAIk9qFV — by @arjunpoudeltkp",rescue
40,2015-05-07 03:10:06+00:00,kathmandupost,"Netizens help Nepal Police in aid, rescue operations
http://t.co/4M9yMpqGj1 http://t.co/MvniVMfgjs",rescue
41,2018-04-23 06:45:00+00:00,kathmandupost,"Police rescue two Nepalis from Delhi brothel

#KathmanduPost

https://t.co/8T3eleSeep",rescue
